Product Name,Rating,Review,Likes,Dislikes
Oneplus Nord 3- 5G,4,"Nice phone I love it , smooth and easy to use , camera suprb, design like iPhone,and the gaming performance
Is Good,bgmi extreme plus.",0,1
Oneplus Nord 3- 5G,4,Awasome phone,0,0
Oneplus Nord 3- 5G,5,"Cost is a bit high,but performance wise is a decent phone.",0,0
Oneplus Nord 3- 5G,4,"Super good quality,so very nice and good",0,0
Oneplus Nord 3- 5G,4,Battery draining is too fast and I'm facing overheating problem,1,0
Oneplus Nord 3- 5G,4,Under 25000 good phone,0,0
Oneplus Nord 3- 5G,4,Nice one,0,0
Oneplus Nord 3- 5G,5,Very good product,0,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,5,It is a good phone. Its a value for money . No sich bloatwares are present clean ui beautiful design .performance is good but needs some optimisation for games,0,0
Oneplus Nord 3- 5G,5,"This mobile is amazing.
Camera clarity is too good.",0,0
Oneplus Nord 3- 5G,4,Hiting problem,2,2
Oneplus Nord 3- 5G,4,Very bad experience as it is showing one line in middle at certain angle,7,3
Oneplus Nord 3- 5G,5,Good performance,0,0
Oneplus Nord 3- 5G,4,Best phone under 25k just camera is good but not perfect,0,0
Oneplus Nord 3- 5G,5,Awesome,0,0
Oneplus Nord 3- 5G,5,"Superb Phone.
Special Thanks to Flipkart and the seller for one day on timely delivered the phone .",0,0
Oneplus Nord 3- 5G,5,Heating Problem...Waste of money don't buy at any price..,7,2
Oneplus Nord 3- 5G,5,Best product,0,0
Oneplus Nord 3- 5G,5,Battery drains like hell..Do not buy this product.. Everything seems to be ok but battery ..got to charge 3 times a day,3,0
Oneplus Nord 3- 5G,4,Super,0,1
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,5,"Value for money  
Camera",0,0
Oneplus Nord 3- 5G,4,Nice product it's really worth it under 24k,0,0
Oneplus Nord 3- 5G,5,Very nice product,0,0
Oneplus Nord 3- 5G,5,Superb Processor,0,0
Oneplus Nord 3- 5G,5,I Play BGMI in 60 FPS it's show ping very low and behave like a network issue and graphics fluctuations.many problem in games,5,3
Oneplus Nord 3- 5G,3,You can buy only for b,0,1
Oneplus Nord 3- 5G,4,Nice product under the price segment,0,0
Oneplus Nord 3- 5G,5,Not odare this phone,0,2
Oneplus Nord 3- 5G,5,Nice phone best experience,0,0
Oneplus Nord 3- 5G,4,Heating issue and software bug,1,0
Oneplus Nord 3- 5G,5,Happy,0,0
Oneplus Nord 3- 5G,3,Very very good phone,0,1
Oneplus Nord 3- 5G,4,Good,0,1
Oneplus Nord 3- 5G,5,During heavy tasks the phone gets hot quickly and its battery seems to be a little low,0,0
Oneplus Nord 3- 5G,5,Nice Smartphn Under 26K..,0,0
Oneplus Nord 3- 5G,5,This range phone is better,0,0
Oneplus Nord 3- 5G,5,Awesome   product,0,0
Oneplus Nord 3- 5G,4,Ya nice one,0,0
Oneplus Nord 3- 5G,5,Awesome product... Top on everything... OnePlus,0,0
Oneplus Nord 3- 5G,5,"The phone is just 2 days old and it's started to heat while charging  
Better than the 1+ Nord ce3, I was confused between the ce3 and 3 but the looks, camera, processor, alert slider, back glass are way better than the ce3",0,0
Oneplus Nord 3- 5G,5,Very nice,0,0
Oneplus Nord 3- 5G,4,Battery leve over down but overall super,0,0
Oneplus Nord 3- 5G,5,Good phone,0,0
Oneplus Nord 3- 5G,5,Nice pic Phone   super,0,0
Oneplus Nord 3- 5G,5,Very nice phon,0,0
Oneplus Nord 3- 5G,5,Best phone in this price range.,0,0
Oneplus Nord 3- 5G,5,"Overheating+ display renter
Don't buy this mobile",2,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,4,Very nice product,0,0
Oneplus Nord 3- 5G,5,Nice mobile,0,0
Oneplus Nord 3- 5G,4,Excellent phone,0,0
Oneplus Nord 3- 5G,3,"Nice choice, one of the best display quality",0,0
Oneplus Nord 3- 5G,3,"The product is nice but it is facing problems like overheating, less battery backup, and most of all thier is no sd card slot which is major drawback. Overall it is good device",0,0
Oneplus Nord 3- 5G,4,Really Disappointed from Flipkart the phone that I received that have minor bend while watching from close angle and that also after few hours.This is the first time I am trying to return something.i am a also a prime member from nextime I won't buy something or thing twice before purchasing.,2,1
Oneplus Nord 3- 5G,4,Easy to operate good product,0,0
Oneplus Nord 3- 5G,5,The phone is good but it's heat instantly,0,0
Oneplus Nord 3- 5G,4,It is a complete package of the mobile. Battery is excellent camera is ok okay and display is too good and it though feel premium in touch but look wise it looks like a oneplus budget mobile due to the same designing factor of the CE series,0,3
Oneplus Nord 3- 5G,3,Sound and display superb. Lite heat,0,0
Oneplus Nord 3- 5G,5,Waste of money,1,2
Oneplus Nord 3- 5G,4,Battery is not good...,1,1
Oneplus Nord 3- 5G,4,Best produced,0,0
Oneplus Nord 3- 5G,5,All,0,0
Oneplus Nord 3- 5G,5,Nice,0,0
Oneplus Nord 3- 5G,4,Awesome camera phone and awesome experience I really enjoyed this camera segment phone,0,0
Oneplus Nord 3- 5G,5,Nice,0,0
Oneplus Nord 3- 5G,4,Good,0,0
Oneplus Nord 3- 5G,4,Nice mobile thanks Flipkart,0,0
Oneplus Nord 3- 5G,5,Overall performance is good..,0,0
Oneplus Nord 3- 5G,3,Hitting issu and batter life poor bad battery backup and hitting problam,1,1
Oneplus Nord 3- 5G,4,Battery performance is very poor and return policy is not satisfied,0,0
Oneplus Nord 3- 5G,5,Product is good but battery drains like anything,0,0
Oneplus Nord 3- 5G,4,Best phone in allround,0,0
Oneplus Nord 3- 5G,4,This product of very very best,0,0
Oneplus Nord 3- 5G,5,Super   nice,0,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,3,Good P,0,0
Oneplus Nord 3- 5G,5,"Battery performance too bad ,drains rapidly.. max 5-6 hrs screen time in normal use .",0,0
Oneplus Nord 3- 5G,5,Nice phone,0,0
Oneplus Nord 3- 5G,5,Just like a wow,0,0
Oneplus Nord 3- 5G,3,Not worth for the money. Screen resolution is not good,0,1
Oneplus Nord 3- 5G,4,Decent product,0,0
Oneplus Nord 3- 5G,5,Very poor battery life .,1,1
Oneplus Nord 3- 5G,3,No allowed phone No Gaming Lag,0,0
Oneplus Nord 3- 5G,5,Camera is best,0,0
Oneplus Nord 3- 5G,3,It's hiting while using a long time,0,0
Oneplus Nord 3- 5G,4,very nice,0,0
Oneplus Nord 3- 5G,4,Nice product,0,0
Oneplus Nord 3- 5G,5,Nice product,0,0
Oneplus Nord 3- 5G,5,Bad product,0,1
Oneplus Nord 3- 5G,5,Great product at this price,0,0
Oneplus Nord 3- 5G,4,Battery problem,0,0
Oneplus Nord 3- 5G,5,All ok...konjam heating issues erukku,0,0
Oneplus Nord 3- 5G,5,Don't buy this phone it is 8 month old,7,9
Oneplus Nord 3- 5G,5,Best in this segment,0,0
Oneplus Nord 3- 5G,5,Wow,0,0
Oneplus Nord 3- 5G,5,Very good phone better than vivo v30,0,0
Oneplus Nord 3- 5G,5,Excellent cemra quality,0,0
Oneplus Nord 3- 5G,5,"Great mobile at this segment, surely go for it.",0,0
Oneplus Nord 3- 5G,5,Overall mobile super but battery drains very fast,0,0
Oneplus Nord 3- 5G,5,Camera is awesome. Processor is best in segment. Battery should be improve.,0,0
Oneplus Nord 3- 5G,4,This phone is good but battery performance is very poor,0,0
Oneplus Nord 3- 5G,4,Good,0,0
Oneplus Nord 3- 5G,5,"Nice Product And Thank you Flipkart
Only 8 Hours Delivery   Time for This Product
I'm So Happy   Delivery Too Fast",0,0
Oneplus Nord 3- 5G,5,Camera is a very Bad Don't buy west of money,0,0
Oneplus Nord 3- 5G,4,Portrait mode is very good,0,0
Oneplus Nord 3- 5G,4,Love too buy this phone,0,0
Oneplus Nord 3- 5G,5,Osm produ,0,0
Oneplus Nord 3- 5G,5,Good performance,0,0
Oneplus Nord 3- 5G,5,"I have no words,
Amazing experience with one plus.",0,0
Oneplus Nord 3- 5G,5,Best phone,0,0
Oneplus Nord 3- 5G,5,Super pic,0,0
Oneplus Nord 3- 5G,5,Very nice mobile. Everything is very good.,0,0
Oneplus Nord 3- 5G,5,Worst battery,0,0
Oneplus Nord 3- 5G,5,All good,0,0
Oneplus Nord 3- 5G,5,Battery backup very poor,0,0
Oneplus Nord 3- 5G,5,Gud,0,0
Oneplus Nord 3- 5G,5,Oneplus Nord 3 5G average phone,0,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,4,Best,0,0
Oneplus Nord 3- 5G,5,"Nice phone, no complaints to show and tell neat phonea",0,0
Oneplus Nord 3- 5G,5,Genuine Product. It's Awesome,0,0
Oneplus Nord 3- 5G,5,Battery is draining very fast,1,0
Oneplus Nord 3- 5G,5,Best,0,0
Oneplus Nord 3- 5G,5,I like it's all product but that cover of mobile is good because it gets black spot every 2 days,0,0
Oneplus Nord 3- 5G,5,"Display is very smooth, camera is great, network capture is excellent, everything is great....I am very happy... Thank u Flipkart for delivery...",0,0
Oneplus Nord 3- 5G,5,Amazing product,0,0
Oneplus Nord 3- 5G,4,This phone is awesome,0,0
Oneplus Nord 3- 5G,5,The is worst and the service of Flipkart is very bad,3,2
Oneplus Nord 3- 5G,5,Super phone,0,0
Oneplus Nord 3- 5G,5,Very nice camera and battery is the best post the photo,0,0
Oneplus Nord 3- 5G,5,Battery will dry less then 6hours,0,0
Oneplus Nord 3- 5G,5,Good product....,0,0
Oneplus Nord 3- 5G,3,Nice,0,0
Oneplus Nord 3- 5G,5,Everything is good. But the battery drains very fast and Heating very much while gaming,0,0
Oneplus Nord 3- 5G,5,Best in,0,0
Oneplus Nord 3- 5G,5,Excellent,0,0
Oneplus Nord 3- 5G,5,Best ever segment under this price just ho for it. I purchase it for my wife,0,0
Oneplus Nord 3- 5G,5,Best mobile,0,0
Oneplus Nord 3- 5G,5,Product product is very look and very,0,0
Oneplus Nord 3- 5G,5,Very good quality,0,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,3,"I was so excited about Nord 3, but when I get it my expectation goes down and down. Especially very poor battery performance, very average camera quality, specially wide angle camera, it really needs to upgrade to 12 mp at least. Another one is an overheating issue seen in different scenarios. Overall I will give a 3.4/5 star rating to Nord 3 5g.",0,0
Oneplus Nord 3- 5G,5,Very good,0,0
Oneplus Nord 3- 5G,5,Excellent,0,0
Oneplus Nord 3- 5G,5,Bad,1,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,5,Nice product,0,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,4,Good Mobile,0,0
Oneplus Nord 3- 5G,5,Only Battery issue otherwise amazing phone,0,0
Oneplus Nord 3- 5G,5,Nice Phone,0,0
Oneplus Nord 3- 5G,5,Mobile no okay,0,4
Oneplus Nord 3- 5G,5,Nice product,0,0
Oneplus Nord 3- 5G,5,"Great Camera  
Performance is good",0,0
Oneplus Nord 3- 5G,4,"Processor is good
And cameras are excellent
And bettery is not good
All phone are good but bettery are poor",0,0
Oneplus Nord 3- 5G,3,Proserser is very fast but camra issu,0,0
Oneplus Nord 3- 5G,3,Average,0,0
Oneplus Nord 3- 5G,5,Nice,0,1
Oneplus Nord 3- 5G,5,A1 okey,0,0
Oneplus Nord 3- 5G,4,Camera needs to be better in this range.,0,0
Oneplus Nord 3- 5G,5,Best Mobile For Gaming,0,0
Oneplus Nord 3- 5G,4,I can't explain what tha haptic   and another good thing is awesome camera,0,0
Oneplus Nord 3- 5G,5,Good product,0,0
Oneplus Nord 3- 5G,5,This is a awesome product with some great feature packed phone.,0,0
Oneplus Nord 3- 5G,5,Night mode is,0,0
Oneplus Nord 3- 5G,3,"Battery very very poor...... mobile design, performance, display good (4.4) rating",0,0
Oneplus Nord 3- 5G,5,Nice,0,0
Oneplus Nord 3- 5G,5,nice,0,0
Oneplus Nord 3- 5G,4,Okay okay,0,0
Oneplus Nord 3- 5G,5,Good one,0,0
Oneplus Nord 3- 5G,4,Good,0,0
Oneplus Nord 3- 5G,5,Very bad service this mobile network issue don't buy give this mobiles,1,0
Oneplus Nord 3- 5G,5,Its good for low budget.,0,1
Oneplus Nord 3- 5G,4,Good,0,0
Oneplus Nord 3- 5G,4,"Nice and very well phone in under 30k.
It's balance smartphone display quality camera performance all things are nice.
I'm enjoying this amazing phone I got it in28k in this price it's a very good",0,0
Oneplus Nord 3- 5G,5,Packing was so good   and neat and mobile was looking awesome worth it,0,0
Oneplus Nord 3- 5G,5,Gd,0,0
Oneplus Nord 3- 5G,4,"I have bought this phone, its battery has drained only 3 hours",0,3
Oneplus Nord 3- 5G,3,Phone is so smooth.Phone is looking so,0,0
Oneplus Nord 3- 5G,3,Good,0,0
Oneplus Nord 3- 5G,5,Battery problem,0,0
Oneplus Nord 3- 5G,5,good,0,0
Oneplus Nord 3- 5G,4,Good,0,0
Oneplus Nord 3- 5G,5,Good quality,0,0
Oneplus Nord 3- 5G,5,Good purchase,0,0
Oneplus Nord 3- 5G,5,Over All Handset is perfectly superb with 1.5k Display and Dolby Audio,0,0
Oneplus Nord 3- 5G,5,Good phone,0,0
Oneplus Nord 3- 5G,5,Heating problem,1,2
Oneplus Nord 3- 5G,4,Product is very great,0,0
Oneplus Nord 3- 5G,5,Everything fine. I choose it for long time use. So it's good.. battery performance very weak,0,0
Oneplus Nord 3- 5G,5,Value for money,0,0
Oneplus Nord 3- 5G,5,Very nice 1+ phone,0,0
Oneplus Nord 3- 5G,5,Great product.Go grab it.,0,0
Oneplus Nord 3- 5G,5,Thanks flipkart,0,0
Oneplus Nord 3- 5G,4,It's Good,0,0
Oneplus Nord 3- 5G,5,"The delivery was very nice, open box checked everything. The product is as it should be. Really happy with the delivery.",0,0
Oneplus Nord 3- 5G,5,Nice,0,0
Oneplus Nord 3- 5G,5,Very good product,0,0
Oneplus Nord 3- 5G,5,It is very awesome phone and cool,0,0
Oneplus Nord 3- 5G,4,Again one plus proves that this is different. Never settle...,0,0
Oneplus Nord 3- 5G,4,Nice,0,0
Oneplus Nord 3- 5G,5,Very nice product,0,0
Oneplus Nord 3- 5G,5,Nice products,0,0
Oneplus Nord 3- 5G,5,Value for money,0,0
Oneplus Nord 3- 5G,5,Good product,0,0
Oneplus Nord 3- 5G,5,I like it.,0,0
Oneplus Nord 3- 5G,5,Just go for it..,0,0
Oneplus Nord 3- 5G,4,It's fine,0,0
Oneplus Nord 3- 5G,5,Very nice product,0,0
Oneplus Nord 3- 5G,4,Good mobile,0,0
Oneplus Nord 3- 5G,3,"Not bad,!",0,0
Oneplus Nord 3- 5G,4,This product is almost okay. I am so happy for this product use. Thank you Flipkart.,0,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,5,Ok,0,0
Oneplus Nord 3- 5G,3,Everything is good but only battery is not,0,0
Oneplus Nord 3- 5G,5,Best,0,0
Oneplus Nord 3- 5G,5,"Battery drain issue in phone .

Battery drain like butter",0,1
Oneplus Nord 3- 5G,4,Exilant OnePlus mobile is always briliant,0,0
Oneplus Nord 3- 5G,4,"The phone is good, but I received it at a high price after my buying price went down....!!!",0,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,5,Go,0,0
Oneplus Nord 3- 5G,4,Improve camera quality either phone is great profoming,0,0
Oneplus Nord 3- 5G,5,I like it,0,0
Oneplus Nord 3- 5G,5,So very nice mobile,0,0
Oneplus Nord 3- 5G,4,Battery drain ..bgmi 90fps is just for name ...,2,0
Oneplus Nord 3- 5G,5,Performance camera is good but battery average under 30000 best phone oneplus Nord 3,0,0
Oneplus Nord 3- 5G,4,Nice mobile,0,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,5,Nice phone,0,0
Oneplus Nord 3- 5G,4,Very nice,0,0
Oneplus Nord 3- 5G,5,"Good phone ( )
Display 5
Camera 4
Sound 5
Battery 5 (don't use faster charger, use a normal charger up to 25-30 mAh and you will get 1.5 days to 2 days backup easily)
Software Experience 5
Design 5
Processor 5
Updates 5 (Now using Android 14 bita in Dec, 2023)
Overall package 5",0,1
Oneplus Nord 3- 5G,5,Yes but battery is less,0,0
Oneplus Nord 3- 5G,5,Batery drain very fast.,1,0
Oneplus Nord 3- 5G,5,Winning performance,0,0
Oneplus Nord 3- 5G,5,All good,0,0
Oneplus Nord 3- 5G,3,Product is good but ittem is not with secure packaging.,0,0
Oneplus Nord 3- 5G,3,"Through prize drop you can find out how useless your mobile is.

it gets very hot in summer

Sound delay problem occurs even when playing normal game",0,0
Oneplus Nord 3- 5G,5,Nice,0,0
Oneplus Nord 3- 5G,5,One plus Nord 3 nice products' Thank to one plus 'Thank to Flipkart,0,0
Oneplus Nord 3- 5G,4,amazing,0,0
Oneplus Nord 3- 5G,5,Camera wow,0,0
Oneplus Nord 3- 5G,4,Amazing this mobile,0,0
Oneplus Nord 3- 5G,5,Worst waste of money,0,0
Oneplus Nord 3- 5G,5,Love you OnePlus,0,0
Oneplus Nord 3- 5G,5,Best quality,0,0
Oneplus Nord 3- 5G,5,"Best camera phone in this price segment. Loved the screen resolution and haptics. Good battery backup. Smooth gaming experience, no lag, High refresh rate screen.",0,0
Oneplus Nord 3- 5G,4,Product is good but it was delivered late,0,0
Oneplus Nord 3- 5G,5,Nice phone,0,0
Oneplus Nord 3- 5G,5,The product is ossm and don't know what to say all things are good,0,0
Oneplus Nord 3- 5G,5,This is a all rounder phone for everything performance,0,0
Oneplus Nord 3- 5G,5,Overall best mobile,0,0
Oneplus Nord 3- 5G,4,Worth it,0,0
Oneplus Nord 3- 5G,5,Nice product,0,0
Oneplus Nord 3- 5G,4,"Best phone for everything.
Only one drawback and it is gaming",0,0
Oneplus Nord 3- 5G,5,"Feature packed, good display, very good performance, moderate battery backup",0,0
Oneplus Nord 3- 5G,5,Waste,2,0
Oneplus Nord 3- 5G,5,Very nice product,0,0
Oneplus Nord 3- 5G,5,Just osam,0,0
Oneplus Nord 3- 5G,5,Good perf,0,0
Oneplus Nord 3- 5G,4,Nic product,0,0
Oneplus Nord 3- 5G,3,Superb,0,1
Oneplus Nord 3- 5G,5,Battery drain problem is biggest concern and one plus not giving any updates to improve it,2,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,3,Normal quality,0,0
Oneplus Nord 3- 5G,5,Over all phone is excellent,0,0
Oneplus Nord 3- 5G,4,Good,0,0
Oneplus Nord 3- 5G,5,"I have been used this mobile since 2 months.
It has heating problem and battery drain quickly
And the software system is very bad.
Even though customer service didn't help me about us .",0,0
Oneplus Nord 3- 5G,5,Super phone,0,0
Oneplus Nord 3- 5G,5,Best smartphone,0,0
Oneplus Nord 3- 5G,5,Best fon,0,0
Oneplus Nord 3- 5G,5,Bettry bad .,0,0
Oneplus Nord 3- 5G,3,The product was good but the service delivery by Flipkart was the worst,0,0
Oneplus Nord 3- 5G,5,Awesome phone too light weight,0,0
Oneplus Nord 3- 5G,5,"I am reviewing this phone after using one month.
There is no concern with Camera and performance. Light and slim design with awesome look..
It's is my first OnePlus Smartphone. I am very happy.


Problem is with battery backup..
Battery backup is low as per performance. You can't go for the day if you turn on the internet all day..
There is heating problem if you are using charging and hotspot simultaneously.",0,0
Oneplus Nord 3- 5G,5,Value for money,0,0
Oneplus Nord 3- 5G,5,Best mobile,0,0
Oneplus Nord 3- 5G,5,Nice,0,0
Oneplus Nord 3- 5G,5,"Congratulations
OnePlus noad 3
Offers Budget phone",0,0
Oneplus Nord 3- 5G,5,"Fast delivery
Good product",0,0
Oneplus Nord 3- 5G,5,I AM very happy,0,0
Oneplus Nord 3- 5G,3,Good mobile in range,0,0
Oneplus Nord 3- 5G,5,Bery good,0,0
Oneplus Nord 3- 5G,4,Good,0,0
Oneplus Nord 3- 5G,4,Good. The only thing i don't like is the phone get heated too fast,0,0
Oneplus Nord 3- 5G,5,It's a flagship smartphone for this segment,0,0
Oneplus Nord 3- 5G,5,Nice Phone in This Price,0,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,5,Best in camera   quality and display is very smooth.,0,0
Oneplus Nord 3- 5G,5,If the camera could have been a tad better i would have called it a complete phone at this price point. But it lacks consistency.,0,0
Oneplus Nord 3- 5G,5,"Mobile is just awesome..

Display is amazing
Performance is awesome
Battery decent
Camera is good enough
Overall a very good mobile phone",0,0
Oneplus Nord 3- 5G,5,Nice produ,0,0
Oneplus Nord 3- 5G,3,"Compare to this price, Samsung is better.",0,0
Oneplus Nord 3- 5G,4,Very good,0,0
Oneplus Nord 3- 5G,5,Very good service.very good mobile,0,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,4,Good prodakt thanks,0,0
Oneplus Nord 3- 5G,5,Battery backup is very poor,0,0
Oneplus Nord 3- 5G,3,Liked it,0,0
Oneplus Nord 3- 5G,3,"Superb phone better performance better camera quality
But I think price is little bit highh
Add some money and go for 11R",0,0
Oneplus Nord 3- 5G,5,"One problem, the heating being more in the day time.
Other wise this product is good.
Camera , performance and display are very good.",0,0
Oneplus Nord 3- 5G,5,Good camera and best mobile,0,0
Oneplus Nord 3- 5G,5,I liked the product.. it's good one,0,0
Oneplus Nord 3- 5G,3,"As a OnePlus lover I can confirm this is the worst model OnePlus ever had I'm just using for 10 days and it's started disturbing like hell
Heating issue camera quality isn't worth it The camera got blur whenever u left it's on for more than 2mins ...... such a waste of money",0,0
Oneplus Nord 3- 5G,4,Yea good quality,0,0
Oneplus Nord 3- 5G,5,Just like awesome,0,0
Oneplus Nord 3- 5G,5,Nice,0,0
Oneplus Nord 3- 5G,5,Supb,0,0
Oneplus Nord 3- 5G,3,"Please don't waste your money
Because battery power is very low quality.",0,0
Oneplus Nord 3- 5G,5,Satisfactory,0,0
Oneplus Nord 3- 5G,5,"Good porfomens and good clarity display,rich colours high contrast very good nort 3,",0,0
Oneplus Nord 3- 5G,4,1plus nord3 awesome. video quality vgood.performance is  .one problam overheating.otherwise ......??? very good product,0,0
Oneplus Nord 3- 5G,5,Not good,1,3
Oneplus Nord 3- 5G,4,Battery more drained very bad quality,1,1
Oneplus Nord 3- 5G,5,Very good thanku Flipkart,0,0
Oneplus Nord 3- 5G,4,Really,0,0
Oneplus Nord 3- 5G,5,"Very bad battery backup, don't even last for one day even if wifi, bt, data, GPS is off and wallpaper is pure black",0,0
Oneplus Nord 3- 5G,5,Fabulous,0,0
Oneplus Nord 3- 5G,5,Excellent,0,0
Oneplus Nord 3- 5G,4,supar,0,0
Oneplus Nord 3- 5G,5,Velue for money,0,0
Oneplus Nord 3- 5G,3,"I love this Phone, This phone is wonderful and designe is amazing.",0,0
Oneplus Nord 3- 5G,5,Avarage,0,0
Oneplus Nord 3- 5G,5,Super,0,0
Oneplus Nord 3- 5G,5,Excellent,0,0
Oneplus Nord 3- 5G,5,Loved it every bit.. Thanks for this amazing product OnePlus,0,0
Oneplus Nord 3- 5G,5,Awesome phone overall macho,0,0
Oneplus Nord 3- 5G,5,"One plus Nord 3 5G is a solid phone, you get one of the best mobile chipsets of 2022, a decent camera system, Android 13 out-of-the-box, and more.",0,0
Oneplus Nord 3- 5G,5,"Phone is great with O haptics feature

Phone battery capacity is good, but once you charge it in super-vooc mode and using normaly social media apps it slightly getting worm.

The Camera is good in light but night mode is slightly going to the bad side.
Macro lens addition is good but not that good with image clarity.

The back cover is good as expected but the color of the back cover is black instead of grey as they showcased.

Battery ideal time drainage is very less, like 1% average.",0,0
Oneplus Nord 3- 5G,5,"Don't buy a OnePlus mobile,,
1. You can't use the dual app in it.
2. Hotspot speed is slow when used with a laptop
3. The display is not bright when used outdoors compared to my old Redmi K 20.
4. The call answering app is a bit confusing, sometimes I rejected calls by mistake by dragging down.
5. Photos are just average, doesn't look like they were taken from a 32k mobile, Redmi phone of 15k is having clarity.",1,6
Oneplus Nord 3- 5G,5,Nice,0,0
Oneplus Nord 3- 5G,4,Nice product,0,0
Oneplus Nord 3- 5G,3,Best phone for one plus Nord 3,0,0
Oneplus Nord 3- 5G,3,Good   safe delivery,0,0
Oneplus Nord 3- 5G,5,"One' plus better than any Android phone

1st",0,0
Oneplus Nord 3- 5G,5,Excellent,0,0
Oneplus Nord 3- 5G,5,"Battery performance is very poor and doesn't last more than 5 hours SOT without heavy apps usage, The camera is average, the display is very good, it's a huge phone it may take some time to get used to if you have not used large display phone earlier",0,0
Oneplus Nord 3- 5G,5,"It's a classic OnePlus Marvel, everything is awesome for the price we pay. Great performance, really good camera and sensor, super fast charging, 1.5k resolution display is top notch, the only issue I had was with the UI, it's not as smooth as my OnePlus 6T, it has some glitches and some unnecessary changes.",0,0
Oneplus Nord 3- 5G,5,Amezing phone,0,0
Oneplus Nord 3- 5G,4,"Best Phone for Gaming
Performance is beast
Camera also good
Fast charging
Display is awesome
Design perfect",0,2
Oneplus Nord 3- 5G,3,My first OnePlus phone. A balanced phone. But design could have been improved as compared to the price.,0,0
Oneplus Nord 3- 5G,5,"Front camera is just average.
Back camera is better.
Battery is awesome
Charging full battery swiftly is a great experience.",0,0
Oneplus Nord 3- 5G,4,"Display quality was exlent,camera was good,battry performance avarage.phone ok but OnePlus service centre not available all cities.But pick and drop was available for service.",0,0
Oneplus Nord 3- 5G,5,Good product,0,0
Oneplus Nord 3- 5G,5,Very good phone at reasonable price,0,0
Oneplus Nord 3- 5G,4,Camera is good and displayed is awesome but battery is average in this phone,0,0
Oneplus Nord 3- 5G,5,Heating problem,7,2
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,5,Phone does not feel premium in hand very bad look and material,8,6
Oneplus Nord 3- 5G,4,Nice good looking..,0,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,4,Nice phone,0,0
Oneplus Nord 3- 5G,5,Very good,0,0
Oneplus Nord 3- 5G,5,Wow,0,0
Oneplus Nord 3- 5G,5,Nice Mobile worth it,0,0
Oneplus Nord 3- 5G,5,Very nice and good mobile iam fully satisfied thank u flipy,0,0
Oneplus Nord 3- 5G,5,Battery performance is poor.,2,0
Oneplus Nord 3- 5G,5,It's been two months I am using this mobile. Nice mobile.,0,0
Oneplus Nord 3- 5G,4,Super nice phone,0,0
Oneplus Nord 3- 5G,4,Very nice result of camera and battery...Performance is also good...,0,0
Oneplus Nord 3- 5G,5,Nice product.,0,0
Oneplus Nord 3- 5G,4,Thank,0,0
Oneplus Nord 3- 5G,3,Superb performance all rounder,0,0
Oneplus Nord 3- 5G,4,Super,0,0
Oneplus Nord 3- 5G,5,It's a nice phone in this budget. Performance is super and when hold it in your hands you will feel it premium,0,0
Oneplus Nord 3- 5G,4,Good,0,0
Oneplus Nord 3- 5G,5,"Awesome Phone, everything good at phone",0,0
Oneplus Nord 3- 5G,4,Nice,0,0
Oneplus Nord 3- 5G,5,Nice...,0,0
Oneplus Nord 3- 5G,5,Awesome product in this price range just go for it,0,0
Oneplus Nord 3- 5G,5,All good no issue,0,0
Oneplus Nord 3- 5G,5,Best quality,0,0
Oneplus Nord 3- 5G,5,Over all everything is good,0,0
Oneplus Nord 3- 5G,5,Amazing,0,0
Oneplus Nord 3- 5G,5,Heavy product. Take it lightly...Must buy...,0,0
Oneplus Nord 3- 5G,5,Nice,0,0
Oneplus Nord 3- 5G,5,Good product,0,0
Oneplus Nord 3- 5G,5,Good ..tuch ...front camera,0,0
Oneplus Nord 3- 5G,5,ok,0,0
Oneplus Nord 3- 5G,5,Good,0,0
Oneplus Nord 3- 5G,4,Good,0,0
Oneplus Nord 3- 5G,3,"Good products....
Camera is osm...
Battery back is not satisfaction.

Overall Best mobile should be one plus node3 near about 25k.",0,1
Oneplus Nord 3- 5G,4,Good product,0,0
Oneplus Nord 3- 5G,5,All is well,0,0
