Product Name,Rating,Review,Likes,Dislikes
F-Redmi note 13pro 5G,5,Good quality,0,0
F-Redmi note 13pro 5G,4,Avarage phone hain,0,0
F-Redmi note 13pro 5G,4,"Nice phone with great display.
Initially the camera was disappointed but after some time of use it improved the quality of pictures.
Go for it you will love it.",0,0
F-Redmi note 13pro 5G,4,Overall good,0,0
F-Redmi note 13pro 5G,4,Good camera quality,0,0
F-Redmi note 13pro 5G,5,My suggestion to redmi that please enhance the processor qua,0,0
F-Redmi note 13pro 5G,5,Good,0,0
F-Redmi note 13pro 5G,5,BATTERY DRAIN TOO FAST AND CAMERA IS NOT TOO GOOD,0,0
F-Redmi note 13pro 5G,4,Too Bad,0,0
F-Redmi note 13pro 5G,5,"Phone is loking awesome, camera is bit tricky with AI.
Noticed a bit of heating issue with the phone. Charging at a good pace, but not like what is being claimed by the maker.
Phone display tempered protection would be better if installed by maker. As it is very difficult to get tempered glass for this phone.
Overall a good phone with few drawbacks.
One can go for it...",0,0
F-Redmi note 13pro 5G,5,Fabulous. Don't spend more on high brands. Redmi gives you enough,0,0
F-Redmi note 13pro 5G,5,Best' and best mobile in 35000 ruppe,0,0
F-Redmi note 13pro 5G,3,"3Rd class phone, In working never purchase any sxomi phone any resmi phone , 4th class",0,0
F-Redmi note 13pro 5G,5,Excellent product. Worth for money,0,0
F-Redmi note 13pro 5G,5,Very disappointed with camera and battery,0,0
F-Redmi note 13pro 5G,5,"Third class mobile. I request not to buy this product.
Fully network issue.
Display just okay
The price is too high.",0,0
F-Redmi note 13pro 5G,3,Were good,0,0
F-Redmi note 13pro 5G,5,"Battery  Backup issues
4-6 hours only",0,1
F-Redmi note 13pro 5G,5,Good phone,0,0
F-Redmi note 13pro 5G,3,West this price battery life is not good,0,0
F-Redmi note 13pro 5G,3,Heating issue more while gaming performance worst waste of maoney,1,0
F-Redmi note 13pro 5G,5,Nice product,0,0
F-Redmi note 13pro 5G,5,Thank you,0,0
F-Redmi note 13pro 5G,3,"Don't buy battery drain very fast not even a 12hrs. Now ghost touch issue also service center they don't know what to do.
Very worse purchase.",0,0
F-Redmi note 13pro 5G,4,Good,0,0
F-Redmi note 13pro 5G,3,Disable the vibration while typing is not working....,0,0
F-Redmi note 13pro 5G,5,Charging is getting down very fast,0,0
F-Redmi note 13pro 5G,5,Nice phone no negative points from my side..,0,0
F-Redmi note 13pro 5G,5,"in 30+k,
1. Worst user interface
2. Camera, like 10mp
3. Dispaly, looting in the name of curve. Nothing special. Minimal curve just to loot us.
4. Battery, 100-80% 1 hour. 80-0 1 hour
5. Heatet in sunlight, even in winter
6. Feels heavy in hand, not thin


i have used Note 7 Note 10,they were better comparison to this DABBA. Your money but dont buy this.",3,3
F-Redmi note 13pro 5G,3,I love this,0,0
F-Redmi note 13pro 5G,5,Nice phone,0,0
F-Redmi note 13pro 5G,5,All rounder phone. Display is quite good. Fast charging and long lasting battery. They should have given USF 4.0 type storage. Camera could be better with updates as sometimes takes blurry photos even in day-light. Not good for night pics. Video quality is also good.,0,0
F-Redmi note 13pro 5G,4,"This phone is very good, I liked it very much, camera performance is also very good",0,0
F-Redmi note 13pro 5G,5,"Very nice product, working good, in Rs.35000.00 we are getting high configuration phone. But battery backup is very low i.e one day only, but charging time 0 to 100 within 20 minutes.",0,0
F-Redmi note 13pro 5G,5,Nice phone,0,0
F-Redmi note 13pro 5G,5,Nice ...,0,0
F-Redmi note 13pro 5G,4,Great performance and good camera battery also good but charging was taking long than 19 mins it takes 30 to 35 mins to fully charged,0,0
F-Redmi note 13pro 5G,5,Very good product..... I like redmi note 13 pro+ it's very smooth with new features... Thanks flipkart,0,0
F-Redmi note 13pro 5G,5,Nice,0,0
F-Redmi note 13pro 5G,4,Everything is good super worth of amount,0,0
F-Redmi note 13pro 5G,5,Good,0,0
F-Redmi note 13pro 5G,5,Very nice mobile!!,0,0
F-Redmi note 13pro 5G,3,Button of the phones are not working,0,0
F-Redmi note 13pro 5G,5,Ok,0,0
F-Redmi note 13pro 5G,3,A good product at the price,0,0
F-Redmi note 13pro 5G,5,Very bad,0,0
F-Redmi note 13pro 5G,5,Better than other company mobile,0,0
F-Redmi note 13pro 5G,5,Good,0,0
F-Redmi note 13pro 5G,4,Mili Juli performance,0,0
F-Redmi note 13pro 5G,4,Nice phone,0,0
F-Redmi note 13pro 5G,4,Good,0,0
F-Redmi note 13pro 5G,5,Worst product.. am facing device getting restarting it's own issue.. not able to return this as well such a bad phone.. don't buy this one,0,0
F-Redmi note 13pro 5G,5,Good model,0,0
F-Redmi note 13pro 5G,4,Good,0,0
F-Redmi note 13pro 5G,4,Total waste,0,0
F-Redmi note 13pro 5G,3,"Using Last 8 Days this Mobile battre 
Is Good Profor good  
Every thing is Good But  Camera 200mp is not zoom
Ultra like Samsung   but all over good",0,0
F-Redmi note 13pro 5G,5,When using the camera for a few minutes it's getting over heating and just talking on video call also getting over the heating problem I just feel like it's getting melted when using this phone It's a really horrible and fearful experience.,10,1
F-Redmi note 13pro 5G,5,Nice,0,0
F-Redmi note 13pro 5G,3,Very good phone,0,0
F-Redmi note 13pro 5G,5,Tha phone is good valau of money,0,0
F-Redmi note 13pro 5G,5,Worrest product in the world.services also poor and plz don't buy Xiaomi products.,0,0
F-Redmi note 13pro 5G,5,"Very bad phone
Battery bacup ve",0,0
F-Redmi note 13pro 5G,5,Super good product with in low budget,0,0
F-Redmi note 13pro 5G,5,This products is very bad battery is poor and camera bad etc same price best in realme 11 pro super,3,0
F-Redmi note 13pro 5G,3,Phone is good reviews is mixed for same,0,0
F-Redmi note 13pro 5G,5,I have use only for 3 days...... My phone get hang,0,0
F-Redmi note 13pro 5G,3,Battery is worst. Remaining all are look fine.,0,0
F-Redmi note 13pro 5G,5,Excellent,0,0
F-Redmi note 13pro 5G,4,"Like new design, redmi is always good choice",0,0
F-Redmi note 13pro 5G,5,"Poor camera  not expected
Very poor battery backup",0,1
F-Redmi note 13pro 5G,3,Mind Blowing   Smooth using,0,0
F-Redmi note 13pro 5G,5,These is not good in function and camera is blur is taking picture game performance very good,0,0
F-Redmi note 13pro 5G,5,Very good phone and features,0,0
F-Redmi note 13pro 5G,5,Good product all ok...,0,0
F-Redmi note 13pro 5G,3,Lovely mobile.. amazing.,0,0
F-Redmi note 13pro 5G,4,Battery not good,0,0
F-Redmi note 13pro 5G,5,"I liked the display,but the battery is quiet good but not very good better to go for POCO X6 Pro",0,0
F-Redmi note 13pro 5G,5,"Everything good but camera average
Overall good package  
I am happy  
Go for it",0,0
F-Redmi note 13pro 5G,5,Nice set,0,0
F-Redmi note 13pro 5G,5,As per the company state the battery should get charged in 19 minutes. Where as this mobile is getting almost more than 30-35 minutes to get charged fully. It is draining very fast . Although it is running full day in ultra dark mode when it not in use. But as soon as start gaming or net surfing it start draining very fast. Camera is not so good.,0,0
F-Redmi note 13pro 5G,4,Good,0,0
F-Redmi note 13pro 5G,4,"Display is awesome, camera is awesome, battery pickup is awesome, in main everything is awesome  
I m happy with this phone.

Thanku flipkart",0,0
F-Redmi note 13pro 5G,4,"Phone is Awesome but little bit update required in battery, battery draining fastly",0,0
F-Redmi note 13pro 5G,5,Nice with new feature,0,0
F-Redmi note 13pro 5G,5,5g network problem,3,0
F-Redmi note 13pro 5G,3,Excellent mobile,0,0
F-Redmi note 13pro 5G,5,"Battery drains very quickly,camera average",0,0
F-Redmi note 13pro 5G,5,"Best battery and screen, camera too worst",0,0
F-Redmi note 13pro 5G,5,Outstanding,0,0
F-Redmi note 13pro 5G,5,Worst Mobile,0,0
F-Redmi note 13pro 5G,5,But worth the money as it's battery is consuming too fast and front camera is not that good,0,0
F-Redmi note 13pro 5G,3,Very good mobile. Every thing of in this mobile are best..,0,0
F-Redmi note 13pro 5G,5,Good product,0,0
F-Redmi note 13pro 5G,5,Camera is not good,0,0
F-Redmi note 13pro 5G,5,Nice phone love it.,0,0
F-Redmi note 13pro 5G,5,Very good mobile redmi note 13 Pro+ 5G,0,0
F-Redmi note 13pro 5G,5,Awesome phone,0,0
F-Redmi note 13pro 5G,5,Best Mobile,0,0
F-Redmi note 13pro 5G,4,Goot,0,0
F-Redmi note 13pro 5G,4,Phone is very good but while playing games it's get heated very fast. Overall all phone is very good,0,0
F-Redmi note 13pro 5G,3,Phone is resetting by itself regularly. Even when on call it has reset resulting in call disconnect. When charging the phone the display switches on and off regularly.,0,0
F-Redmi note 13pro 5G,3,Over price,0,0
F-Redmi note 13pro 5G,5,Over heating,0,0
F-Redmi note 13pro 5G,5,Ai good camera,0,0
F-Redmi note 13pro 5G,5,Products is good but not than better,0,0
F-Redmi note 13pro 5G,5,I have purchased this phone on 12 th January 2024 and now on 21st jan 2024 the phones power buttons and volume keys are not working. I'm shocked after 9 days I have faced such terrific problem.,0,0
F-Redmi note 13pro 5G,5,Camera is not good.Heating issue while on charging.,0,1
F-Redmi note 13pro 5G,5,Best product ...,0,0
F-Redmi note 13pro 5G,5,Fabulous product n very charming,0,0
F-Redmi note 13pro 5G,5,I love redmi(Mi) phones,0,0
F-Redmi note 13pro 5G,5,This phone is very very dirty performance and camera quality also wrost.. don't buying this phone.and flipkard only give return option but not doing,1,3
F-Redmi note 13pro 5G,4,"Don't buy this mobile battery drain very fast , average camera ,36k waste for this mobile",5,1
F-Redmi note 13pro 5G,5,Very good products full paisa vashul,0,0
F-Redmi note 13pro 5G,5,"A good phone in this segment, display is top notch, battery is good, smooth performance, BGMI(HDR) , ASPHALT 9 legends runs smoothly,... Camera is decent, if you buy a phone with overall performance not just for cameras, then you must go for it...",0,0
F-Redmi note 13pro 5G,5,Very nice,0,0
F-Redmi note 13pro 5G,4,Nice product,0,0
F-Redmi note 13pro 5G,5,"Excellent phone
Must buy",0,0
F-Redmi note 13pro 5G,3,Poor performance,0,0
F-Redmi note 13pro 5G,5,Premium look and value for money product,0,0
F-Redmi note 13pro 5G,5,Battery is draining very fast within 5 to 6 hours and overheating during usage.,0,0
F-Redmi note 13pro 5G,4,Bast deal,0,0
F-Redmi note 13pro 5G,5,Excellent but battery draining problem is there,0,0
F-Redmi note 13pro 5G,5,Good product,0,0
F-Redmi note 13pro 5G,4,Super,0,0
F-Redmi note 13pro 5G,5,Best mobile,0,0
F-Redmi note 13pro 5G,5,Worst product at the price quoted by the company. Don't buy this product from flipkart or redmi official website. You cannot return the product if it is not good . They sell you a product which is not worth the price and by quality. If you are not happy you cannot return the product,0,0
F-Redmi note 13pro 5G,3,Super phone,0,0
F-Redmi note 13pro 5G,5,The speaker of this phone has sound issue and as service centre it's a softwere issue. The speaker softwere not compatible to eachother They also not replacing phone. I will suggest not to buy,0,0
F-Redmi note 13pro 5G,5,Power button switch not working properly,2,2
F-Redmi note 13pro 5G,5,Cast is very high,0,0
F-Redmi note 13pro 5G,5,Super redmi note 13 pro+,0,0
F-Redmi note 13pro 5G,5,Best at this price.,0,0
F-Redmi note 13pro 5G,5,This product is good,0,0
F-Redmi note 13pro 5G,3,Good phone and good work,0,0
F-Redmi note 13pro 5G,5,"Disappointed, camera quality very poor, battery drains very fast, charging time is more than 1 hour, in 19 minutes not even 50% gets charged.
Don't buy not value for money",0,0
F-Redmi note 13pro 5G,5,Mobile is getting too heat and the camera is not up to the mark pro+ is not good and it's my opinion as the 13pro+ user,0,0
F-Redmi note 13pro 5G,4,Worst product charging taken 1hour to battery full,0,0
F-Redmi note 13pro 5G,4,Performance is awesome running so smoothly battery is also good camera could be better and Flipkart awesome like always deliver on time,0,0
F-Redmi note 13pro 5G,5,Supper,0,0
F-Redmi note 13pro 5G,4,"Sometimes phone doesn't detect Wi-Fi connections and rebooting is the only solution.
Phone feels warm after moderate use, battery drain is visible but okay due to fast charging.
Camera is good but for many blur photos I need to find the perfect settings for each type of photos.",0,0
F-Redmi note 13pro 5G,5,The phone is not worth for the price. Bad quality camera.,0,0
F-Redmi note 13pro 5G,4,Cramara is not good quality,1,0
F-Redmi note 13pro 5G,4,"Charging was worst takes almost 50 mins plus, Don't seek like 120 watts charger",5,4
F-Redmi note 13pro 5G,5,Super,0,0
F-Redmi note 13pro 5G,4,"It is good, but for the price we have given, it would have been better to give a better processor, apps not responding when we are using c type audio jack more than 4 hours.",0,0
F-Redmi note 13pro 5G,5,Very bad quality everything,1,1
F-Redmi note 13pro 5G,5,Best mobile in all featured,0,0
F-Redmi note 13pro 5G,5,WORKS GOOOOOOOOOOOOOD,0,0
F-Redmi note 13pro 5G,4,"Excellent phone , front Camara OK OK",0,0
